code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume,report_year,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE
301120,2023,2023-12-31,10101986,C38,7,7,2985,66632,0.0023450586264656,0.0001050546284067,2.3450586264656614,0.1050546284067715,1751069155,1706818.32,4305001.83,-0.061526,21.283492384615844,2023,21.235201632255865,0.048710830189284064,0.040173,-0.00812,6.377083,1.644349,0.6931471805599453,2.302585092994046,0.4,0.0,0.544526,0.0
301120,2024,2024-12-31,10101986,C38,8,8,2955,67918,0.0027072758037225,0.0001177890986189,2.707275803722504,0.1177890986189228,1835531513,1560718.66,3680980.86,-0.140207,21.33059992991749,2024,21.18624708911144,0.05659497880193529,-0.036577,-0.158758,5.039265,1.580872,1.0986122886681098,2.1972245773362196,0.3333333333333333,1.0,0.544526,0.0
301121,2022,2022-12-31,10487983,C38,43,40,2792,63156,0.0143266475644699,0.0006808537589461,14.326647564469916,0.6808537589461018,211157359,865374.18,3649904.14,,19.168114195473663,2022,21.528457206558297,0.27276626231606327,0.024802,0.154153,0.975618,1.214401,0.0,2.1972245773362196,0.4444444444444444,1.0,0.296804,0.0
301121,2023,2023-12-31,10487983,C38,37,32,3210,70205,0.0099688473520249,0.0005270279894594,9.968847352024923,0.5270279894594402,323951232,1228589.61,2942580.33,-0.191853,19.59610354699592,2023,21.640998198652746,0.3421893225759378,0.009955,0.054159,0.775396,1.216078,0.6931471805599453,2.0794415416798357,0.5,1.0,0.296804,0.0
301121,2024,2024-12-31,10487983,C38,51,42,3158,66607,0.0132995566814439,0.000765685288333,13.299556681443953,0.765685288333058,728668016,1644226.84,3756816.94,0.283927,20.40672879118738,2024,21.685529655997716,0.3639434403949661,0.031321,0.177758,0.800998,1.41028,1.0986122886681098,2.0794415416798357,0.5,1.0,0.296804,0.0
301122,2022,2022-12-31,10523107,C35,0,0,2631,61376,0.0,0.0,0.0,0.0,316316693,1214934.78,4859735.1,,19.572254465890385,2022,21.33486442746882,0.0580633673084073,0.131815,0.053011,3.593863,1.423597,0.0,2.302585092994046,0.4,1.0,0.282873,0.0
301122,2023,2023-12-31,10523107,C35,0,0,2828,65413,0.0,0.0,0.0,0.0,181512368,1498157.98,4139237.98,-0.139551,19.016834358107488,2023,21.38031735731856,0.06350355804546848,0.059677,-0.118188,1.605965,1.437655,0.6931471805599453,2.1972245773362196,0.3333333333333333,1.0,0.282873,0.0
301122,2024,2024-12-31,10523107,C35,0,0,2797,67157,0.0,0.0,0.0,0.0,612222265,895089.66,2473029.66,-0.390727,20.232605954281365,2024,21.406829768222654,0.08404312879782647,0.026772,-0.055004,2.577324,1.120332,1.0986122886681098,2.1972245773362196,0.3333333333333333,1.0,0.282873,0.0
301123,2022,2022-12-31,10505989,C39,13,13,2648,65340,0.0049093655589123,0.0001989592898683,4.909365558912387,0.1989592898683807,1020366909,1185442.24,5118176.0,,20.74342811524669,2022,22.033459966770053,0.16796825384414457,0.051376,0.042127,2.415016,1.127084,0.0,2.1972245773362196,0.5555555555555556,0.0,0.391315,0.0
301123,2023,2023-12-31,10505989,C39,17,17,3108,76325,0.0054697554697554,0.0002227317392728,5.469755469755469,0.2227317392728464,712708726,1792724.36,5480256.0,0.093565,20.384583377380995,2023,22.050147632793728,0.2075476502852541,0.000436,-0.059858,1.413033,1.216385,0.6931471805599453,2.1972245773362196,0.5555555555555556,0.0,0.391315,0.0
301123,2024,2024-12-31,10505989,C39,15,14,2720,71954,0.0051470588235294,0.0002084665202768,5.147058823529412,0.2084665202768435,1396908746,1562711.56,4777120.0,-0.124041,21.05752759440056,2024,22.05311703075421,0.2435060981010724,-0.011973,0.163677,0.788416,1.165896,1.0986122886681098,1.6094379124341003,0.4,0.0,0.391315,0.0
301125,2022,2022-12-31,10499191,C34,2,1,2096,51563,0.0004770992366412,3.878750266664081e-05,0.4770992366412213,0.0387875026666408,313801182,436029.0,1744116.0,,19.564270168173245,2022,20.392159338446206,0.1263988153975835,0.084233,-0.094076,1.892705,1.388774,0.0,2.302585092994046,0.5,0.0,0.207182,0.0
301125,2023,2023-12-31,10499191,C34,2,1,2436,61725,0.0004105090311986,3.240178209801539e-05,0.4105090311986863,0.0324017820980153,456306277,798944.3,1917731.2,0.132752,19.938674804295204,2023,20.7902764714765,0.380776899182906,0.000556,0.064327,0.263234,1.489187,0.6931471805599453,2.1972245773362196,0.4444444444444444,0.0,0.207182,0.0
301125,2024,2024-12-31,10499191,C34,0,0,2271,55617,0.0,0.0,0.0,0.0,1119048608,654593.86,1573512.91,-0.177061,20.83574470501101,2024,20.784884172207235,0.3727060407769823,-0.005899,0.311439,0.243188,1.354517,1.0986122886681098,2.1972245773362196,0.4444444444444444,0.0,0.207396,0.0
301126,2021,2021-12-31,10144201,F51,1,1,2250,49548,0.0004444444444444,2.018244934205215e-05,0.4444444444444445,0.0201824493420521,310867188,1110991.87,4685614.33,,19.55487633391774,2021,21.819978710704255,0.4392210659270954,0.026422,0.107877,0.628982,1.23807,0.0,2.1972245773362196,0.3333333333333333,1.0,0.339672,0.0
301126,2022,2022-12-31,10144201,F51,1,1,2296,50326,0.0004355400696864,1.98704447005524e-05,0.4355400696864111,0.0198704447005524,1569345417,1613617.6,3074869.87,-0.342265,21.173924438156455,2022,22.092265813248947,0.5374680676288871,0.016064,0.2701,0.28702,1.167716,0.6931471805599453,2.302585092994046,0.4,0.0,0.339672,0.0
301126,2023,2023-12-31,10144201,F51,1,1,2634,59290,0.0003796507213363,1.68662506324844e-05,0.3796507213363705,0.0168662506324843,861680189,1417914.36,2690769.27,-0.122968,20.574394750506254,2023,22.38674776780792,0.6624164734758776,0.008255,0.185638,0.240159,1.090772,1.0986122886681098,2.1972245773362196,0.4444444444444444,0.0,0.339672,0.0
301126,2024,2024-12-31,10144201,F51,1,1,2788,65336,0.0003586800573888,1.5305497734786336e-05,0.3586800573888092,0.0153054977347863,1552073913,1439501.33,2144409.41,-0.195702,21.162857882573405,2024,22.544291247667555,0.7007699369757381,0.008961,0.340698,0.157527,1.03213,1.3862943611198906,1.9459101490553132,0.42857142857142855,0.0,0.34149500000000005,0.0
301127,2021,2021-12-31,10140673,N77,1,1,2600,65196,0.0003846153846153,1.5338364316829252e-05,0.3846153846153846,0.0153383643168292,116326436,1941243.01,8269615.29,,18.571910908939124,2021,21.628200777715882,0.22736717830691797,0.089111,0.381938,2.952755,1.603994,0.0,2.1972245773362196,0.3333333333333333,0.0,0.345284,0.0
301127,2022,2022-12-31,10140673,N77,1,1,2772,71935,0.0003607503607503,1.3901438798915688e-05,0.3607503607503607,0.0139014387989156,1602968125,2334451.81,3995775.39,-0.524294,21.19512282640858,2022,21.881395148346353,0.33731037980295425,0.071751,0.674124,1.431607,1.346026,0.6931471805599453,2.3978952727983707,0.45454545454545453,0.0,0.33834400000000003,0.0
301127,2023,2023-12-31,10140673,N77,1,1,2744,76787,0.0003644314868804,1.3023037753786448e-05,0.3644314868804664,0.0130230377537864,929080917,2716752.79,4618336.49,0.156021,20.649706395245428,2023,22.46489648792659,0.5372047174481652,0.06384,0.530529,1.642301,1.203828,1.0986122886681098,2.1972245773362196,0.3333333333333333,0.0,0.346736,0.0
301127,2024,2024-12-31,10140673,N77,4,4,3086,88881,0.001296176279974,4.500399410447677e-05,1.2961762799740766,0.0450039941044767,2233443427,6584326.76,9796758.47,0.94413,21.52681036957961,2024,22.70375869308733,0.5467557604606559,0.051723,0.019618,0.803088,1.604023,1.3862943611198906,2.3978952727983707,0.36363636363636365,0.0,0.313836,0.0
301128,2021,2021-12-31,10510565,C35,2,2,2275,46962,0.0008791208791208,4.258762403645501e-05,0.8791208791208791,0.042587624036455,232557959,946674.63,3786689.38,,19.264650042246597,2021,20.6325790539376,0.10222046273550614,0.088431,0.005489,7.229049,1.812093,0.0,2.1972245773362196,0.3333333333333333,0.0,0.38498899999999997,0.0
301128,2022,2022-12-31,10510565,C35,2,2,2325,52942,0.0008602150537634,3.777719013259794e-05,0.8602150537634409,0.0377771901325979,247189104,683871.83,1853815.35,-0.500683,19.325664208951945,2022,20.70766172014024,0.16310075743373406,0.040562,0.080833,4.009323,1.385895,0.6931471805599453,2.3978952727983707,0.36363636363636365,0.0,0.38498899999999997,0.0
301128,2023,2023-12-31,10510565,C35,2,2,2790,59663,0.0007168458781362,3.3521613060020446e-05,0.7168458781362007,0.0335216130600204,756949840,1267711.4,3436466.79,0.873655,20.444807548968637,2023,20.895819665853512,0.26381217939396934,0.055276,0.47654,0.446808,1.795216,1.0986122886681098,2.302585092994046,0.3,0.0,0.38498899999999997,0.0
301128,2024,2024-12-31,10510565,C35,13,10,2597,65291,0.0038505968425105,0.0001991086060865,3.850596842510589,0.1991086060865969,793287988,1631350.32,4211537.45,0.240593,20.491696877605488,2024,21.183971644805368,0.4137948480368606,0.086016,0.670864,0.549294,1.80205,1.3862943611198906,2.1972245773362196,0.3333333333333333,0.0,0.38498899999999997,0.0
301129,2021,2021-12-31,10508249,C40,43,36,2914,61932,0.0123541523678792,0.0006943098882645,12.354152367879204,0.6943098882645482,133653223,1559805.6,6237528.8,,18.71075912296682,2021,21.30789912646567,0.169791355578362,0.140774,0.273054,2.296677,1.661687,0.0,2.1972245773362196,0.3333333333333333,1.0,0.604127,0.0
301129,2022,2022-12-31,10508249,C40,63,57,2999,69629,0.0190063354451483,0.0009047954157032,19.006335445148384,0.9047954157032272,158572113,1322003.4,5338970.3,-0.14419,18.88172002572852,2022,21.415781198460735,0.17331098986903248,0.105944,0.222659,1.066018,1.45672,0.6931471805599453,2.0794415416798357,0.375,1.0,0.5981989999999999,0.0
301129,2023,2023-12-31,10508249,C40,77,74,3459,79161,0.0213934663197455,0.0009727012038756,21.393466319745592,0.9727012038756458,219431851,964072.58,3565810.26,-0.32097,19.206552273025657,2023,21.43479514270031,0.18433673468526288,0.033274,-0.33347,0.242933,1.252597,1.0986122886681098,2.3978952727983707,0.36363636363636365,1.0,0.5981989999999999,0.0
301129,2024,2024-12-31,10508249,C40,96,88,3502,82620,0.0251284980011422,0.0011619462599854,25.128498001142205,1.1619462599854755,1143583228,992778.78,3762678.36,0.043935,20.857432353212207,2024,21.442578066885524,0.15415389357983086,0.037521,-0.00834,0.615815,1.260394,1.3862943611198906,2.302585092994046,0.4,1.0,0.5886140000000001,0.0
301130,2022,2022-12-31,10109097,C27,1,1,2305,54788,0.0004338394793926,1.825217200846901e-05,0.4338394793926247,0.018252172008469,604889357,583202.47,2332809.83,,20.220556119931807,2022,20.740126350899885,0.07051483255323389,0.050537,-0.105679,5.2205,1.341081,0.0,2.1972245773362196,0.3333333333333333,1.0,0.242897,0.0
301130,2023,2023-12-31,10109097,C27,0,0,3233,70538,0.0,0.0,0.0,0.0,276577076,1617824.38,2252813.93,-0.02875,19.43800009957413,2023,20.788300458287175,0.07902255958806344,0.048462,-0.117341,6.216393,1.854572,0.6931471805599453,2.6390573296152584,0.35714285714285715,1.0,0.242897,0.0
301130,2024,2024-12-31,10109097,C27,0,0,3037,69595,0.0,0.0,0.0,0.0,288394315,1521597.89,2121103.5,-0.049139,19.479839254442982,2024,20.783961518628622,0.114261599666987,0.037815,0.137096,2.403344,1.796596,1.0986122886681098,2.1972245773362196,0.3333333333333333,1.0,0.242897,0.0
301131,2022,2022-12-31,10393162,C29,0,0,2619,63223,0.0,0.0,0.0,0.0,326571315,483464.55,1932701.0,,19.604158908556744,2022,21.07693378345954,0.4553296760072622,0.024659,0.00033,0.26375,1.203195,0.0,2.4849066497880004,0.4166666666666667,0.0,0.2455,0.0
301131,2023,2023-12-31,10393162,C29,0,0,2680,63365,0.0,0.0,0.0,0.0,398783499,1165247.5,2412890.0,0.253399,19.80392922107366,2023,21.240625201941818,0.5253373035057664,0.0192,0.133395,0.225462,1.465368,0.6931471805599453,2.302585092994046,0.4,0.0,0.2455,0.0
301131,2024,2024-12-31,10393162,C29,0,0,2881,70278,0.0,0.0,0.0,0.0,450495937,796060.18,1648410.0,-0.309505,19.925859618323848,2024,21.437572122052508,0.5862453749902141,0.013922,0.157351,0.315821,1.189884,1.0986122886681098,2.1972245773362196,0.3333333333333333,0.0,0.2455,0.0
301132,2022,2022-12-31,10471951,C39,12,12,2515,55082,0.0047713717693836,0.0002178570131803,4.771371769383698,0.2178570131803492,377721423,888878.93,3748687.4,,19.749667508340387,2022,21.499913037322763,0.24788063401499427,0.062006,-0.124027,1.879456,1.230495,0.0,1.9459101490553132,0.42857142857142855,0.0,0.169526,0.0
301132,2023,2023-12-31,10471951,C39,10,10,2143,52211,0.0046663555762949,0.0001915305203884,4.666355576294913,0.1915305203884238,911825434,1248181.61,4233863.7,0.142408,20.630959120726335,2023,21.54580667634264,0.2508302837647772,0.04931,0.168135,1.480945,1.327482,0.6931471805599453,1.9459101490553132,0.42857142857142855,0.0,0.169526,0.0
301132,2024,2024-12-31,10471951,C39,13,12,2165,54431,0.0055427251732101,0.0002388344877,5.542725173210162,0.2388344877000238,1503720142,1265416.96,4072371.85,-0.028004,21.131207970026956,2024,21.746626503117874,0.3640613525543717,0.042104,0.041691,0.783356,1.257121,1.0986122886681098,2.302585092994046,0.6,1.0,0.168821,0.0
301133,2021,2021-12-31,10440671,C36,3,3,2250,49888,0.0013333333333333,6.013470173187941e-05,1.3333333333333333,0.0601347017318794,192621140,877996.81,3890562.91,,19.076235817659555,2021,20.732881204448194,0.21333366528978848,0.052643,0.385928,1.655449,1.692065,0.0,1.9459101490553132,0.42857142857142855,1.0,0.514151,0.0
301133,2022,2022-12-31,10440671,C36,1,1,2236,54269,0.0004472271914132,1.8426726123569624e-05,0.4472271914132379,0.0184267261235696,488485523,641383.97,2221663.14,-0.426234,20.00682039543587,2022,20.849668072411063,0.2632849374755929,0.048798,0.327099,0.945221,1.35254,0.6931471805599453,1.9459101490553132,0.42857142857142855,1.0,0.514151,0.0
301133,2023,2023-12-31,10440671,C36,0,0,2568,65261,0.0,0.0,0.0,0.0,693347061,857333.7,2925083.7,0.32235,20.35704124275703,2023,21.203984800784777,0.3579727436730682,0.065793,0.26999,1.39295,1.341946,1.0986122886681098,2.4849066497880004,0.5,1.0,0.514151,0.0
301133,2024,2024-12-31,10440671,C36,0,0,2450,64237,0.0,0.0,0.0,0.0,632109787,2117530.78,2343530.42,-0.197316,20.264573652214267,2024,21.423574608128742,0.44477795880353427,0.046772,0.224759,0.90478,1.549551,1.3862943611198906,1.9459101490553132,0.42857142857142855,1.0,0.511612,0.0
301135,2022,2022-12-31,10162591,C39,48,33,2732,60903,0.0120790629575402,0.000788138515344,12.079062957540264,0.7881385153440718,545454235,554191.79,2362043.4,,20.1171294660426,2022,21.34106137124126,0.30665192189006035,0.028747,-0.218792,1.46678,1.134539,0.0,2.4849066497880004,0.4166666666666667,1.0,0.20267800000000002,0.0
301135,2023,2023-12-31,10162591,C39,48,29,2585,63974,0.0112185686653771,0.0007503048113296,11.218568665377177,0.7503048113296026,388489930,1227522.74,2545774.99,0.096943,19.777777809804192,2023,21.328880725971572,0.2933373865284427,0.022132,0.033719,1.59555,1.329168,0.6931471805599453,2.1972245773362196,0.3333333333333333,1.0,0.203817,0.0
301135,2024,2024-12-31,10162591,C39,54,45,2604,63347,0.0172811059907834,0.000852447629722,17.281105990783413,0.8524476297220074,617244678,1151351.98,2374455.24,-0.04996,20.24077606565828,2024,21.33604325985364,0.3193312908299391,0.02081,0.180649,0.819404,1.293803,1.0986122886681098,2.1972245773362196,0.3333333333333333,1.0,0.204964,0.0
301136,2022,2022-12-31,10358705,M74,13,13,3019,71246,0.0043060616098045,0.0001824663840777,4.306061609804571,0.1824663840777026,1727300070,736450.13,3418043.86,,21.269825373768125,2022,21.534036985729966,0.3060099012315316,0.030054,0.109491,1.633221,1.177836,0.0,2.3978952727983707,0.36363636363636365,0.0,0.539598,1.0
301136,2023,2023-12-31,10358705,M74,8,8,3276,76252,0.0024420024420024,0.0001049152809106,2.442002442002442,0.1049152809106646,1491875096,1314206.22,3481340.97,0.025604,21.123299620076217,2023,21.500654361134405,0.3012239403916844,0.012389,-0.072178,1.517977,1.340227,0.6931471805599453,2.4849066497880004,0.4166666666666667,0.0,0.539598,1.0
301136,2024,2024-12-31,10358705,M74,8,6,3301,77367,0.0018176310209027,0.0001034032597877,1.8176310209027569,0.1034032597877648,2639088527,1230055.47,3258425.07,-0.062451,21.69369943994511,2024,21.463313847655378,0.28242741776239566,-0.003146,-0.124196,2.188248,1.315965,1.0986122886681098,2.4849066497880004,0.3333333333333333,0.0,0.539598,1.0
301137,2022,2022-12-31,10481846,C33,0,0,2873,68728,0.0,0.0,0.0,0.0,1057273966,604984.75,2419936.35,,20.778959703248866,2022,21.433656425518212,0.36296211281712293,0.026224,-0.084308,0.85709,1.138061,0.0,2.5649493574615367,0.3076923076923077,0.0,0.288873,1.0
301137,2023,2023-12-31,10481846,C33,0,0,3087,69245,0.0,0.0,0.0,0.0,1339643751,1860125.92,3325367.09,0.380841,21.015669558846653,2023,21.450527366397605,0.3527158909338341,0.028259,0.004876,0.769039,1.536795,0.6931471805599453,2.4849066497880004,0.3333333333333333,0.0,0.288873,1.0
301137,2024,2024-12-31,10481846,C33,1,1,2820,64153,0.000354609929078,1.5587735569653796e-05,0.3546099290780142,0.0155877355696537,1026935685,1776730.45,3176280.1,-0.037835,20.749845142757625,2024,21.600561029664757,0.4000283966141249,0.018098,-0.00362,0.661857,1.403345,1.0986122886681098,2.6390573296152584,0.42857142857142855,0.0,0.288873,1.0
301138,2021,2021-12-31,10518546,C35,0,0,2209,48780,0.0,0.0,0.0,0.0,157572432,1675862.15,7068000.0,,18.87539580257551,2021,21.082428858960203,0.2228795539234344,0.101452,0.069586,3.03286,1.985929,0.0,1.9459101490553132,0.42857142857142855,0.0,0.285777,0.0
301138,2022,2022-12-31,10518546,C35,0,0,2382,52086,0.0,0.0,0.0,0.0,474498629,713100.0,2852400.0,-0.586248,19.977769288760353,2022,21.100941009486206,0.22636291714553342,0.059876,-0.024701,2.615031,1.295387,0.6931471805599453,1.9459101490553132,0.42857142857142855,0.0,0.285777,0.0
301138,2023,2023-12-31,10518546,C35,0,0,2587,55452,0.0,0.0,0.0,0.0,463672891,870000.0,3480000.0,0.262095,19.95468988744148,2023,21.092677260269838,0.25057079490742185,0.05354,-0.021879,1.424581,1.413935,1.0986122886681098,2.302585092994046,0.6,0.0,0.285777,0.0
301138,2024,2024-12-31,10518546,C35,0,0,2624,55639,0.0,0.0,0.0,0.0,623464308,1829870.14,3202800.0,-0.062414,20.25080207846276,2024,21.197059439536435,0.3004868627085177,0.068319,0.211693,0.866238,1.739687,1.3862943611198906,1.9459101490553132,0.42857142857142855,0.0,0.285777,0.0
301139,2022,2022-12-31,10210721,I65,10,10,2719,58084,0.0036778227289444,0.000172164451484,3.677822728944465,0.1721644514840575,206747468,734333.92,3096662.98,,19.147008649955175,2022,21.750011179475393,0.3383671088858865,0.058061,0.29931,1.014753,1.106119,0.0,1.9459101490553132,0.42857142857142855,0.0,0.268497,0.0
301139,2023,2023-12-31,10210721,I65,14,13,2769,58308,0.0046948356807511,0.000240104273856,4.694835680751174,0.2401042738560746,905808208,2298599.9,4110646.85,0.331527,20.624338151752323,2023,21.768502521830058,0.33059721979110157,0.024563,-0.157034,0.869584,1.433889,0.6931471805599453,2.1972245773362196,0.5555555555555556,0.0,0.268497,0.0
301139,2024,2024-12-31,10210721,I65,12,12,2962,63066,0.0040513166779203,0.0001902768528208,4.051316677920324,0.1902768528208543,1057290782,1631675.91,2765963.2,-0.325436,20.778975608176815,2024,21.95713443482303,0.4353943437008953,0.013453,-0.279258,0.562235,1.134367,1.0986122886681098,2.1972245773362196,0.3333333333333333,0.0,0.268497,0.0
301141,2023,2023-12-31,10567836,C39,3,3,2032,48725,0.0014763779527559,6.157003591585428e-05,1.4763779527559056,0.0615700359158542,829223740,996974.95,4123198.18,,20.53600056932684,2023,21.098343016630828,0.12854649218231673,0.046659,-0.217456,4.918331,1.474443,0.0,2.1972245773362196,0.3333333333333333,1.0,0.33297699999999997,0.0
301141,2024,2024-12-31,10567836,C39,3,3,2182,51859,0.0013748854262144,5.784916793613451e-05,1.374885426214482,0.0578491679361345,1123832313,1615807.56,4502383.56,0.09841,20.840010390455703,2024,21.178738092367784,0.20207130052770195,0.010924,0.127542,0.802512,1.738303,0.6931471805599453,2.3978952727983707,0.2727272727272727,1.0,0.33297699999999997,0.0
301148,2022,2022-12-31,10380391,N77,1,1,2981,68965,0.0003354579000335,1.4500108750815633e-05,0.3354579000335458,0.0145001087508156,284546390,542094.67,2517501.9,,19.466406859749,2022,21.514992204497783,0.2151118462386639,0.064935,0.119674,0.706419,1.076403,0.0,2.0794415416798357,0.5,0.0,0.269191,0.0
301148,2023,2023-12-31,10380391,N77,1,1,3315,76598,0.0003016591251885,1.305517115329382e-05,0.301659125188537,0.0130551711532938,435989899,848684.21,2568760.61,0.038408,19.89312963590738,2023,21.508718786033608,0.20109999775972076,0.026234,-0.266289,0.816578,1.12298,0.6931471805599453,1.9459101490553132,0.42857142857142855,0.0,0.269191,0.0
301148,2024,2024-12-31,10380391,N77,3,3,3426,78964,0.0008756567425569,3.799199635276835e-05,0.8756567425569177,0.0379919963527683,549238598,704350.16,2131896.56,-0.152381,20.124043511617103,2024,21.52748453400197,0.21680328655406284,0.021572,0.00189,0.266741,1.056395,1.0986122886681098,2.4849066497880004,0.4166666666666667,0.0,0.269191,0.0
301149,2021,2021-12-31,10384751,C26,0,0,2655,53081,0.0,0.0,0.0,0.0,539853090,1313004.45,9116000.38,,20.106807606805567,2021,21.277220546469362,0.11597122159183687,0.14869,0.772036,4.015738,1.627218,0.0,1.9459101490553132,0.2857142857142857,0.0,0.332084,0.0
301149,2022,2022-12-31,10384751,C26,0,0,2991,66289,0.0,0.0,0.0,0.0,821300420,2018259.45,4687000.2,-0.481132,20.52639952131226,2022,21.366320747626364,0.14095287854357563,0.069726,-0.259026,1.468935,1.691054,0.6931471805599453,1.791759469228055,0.3333333333333333,0.0,0.332084,0.0
301149,2023,2023-12-31,10384751,C26,0,0,3407,72652,0.0,0.0,0.0,0.0,876877924,2290446.73,5319100.22,0.144037,20.59187834452463,2023,21.69604929445839,0.30301862472466523,0.109082,0.584995,0.826072,1.56573,1.0986122886681098,1.791759469228055,0.3333333333333333,0.0,0.332084,0.0
301149,2024,2024-12-31,10384751,C26,0,0,3341,73613,0.0,0.0,0.0,0.0,1246416418,2017766.55,4252700.18,-0.1827,20.94353840613263,2024,21.8964525383879,0.40633074483190856,0.058317,0.120085,0.742536,1.342579,1.3862943611198906,2.1972245773362196,0.4444444444444444,0.0,0.339885,0.0
301150,2022,2022-12-31,10398948,C39,0,0,2571,57686,0.0,0.0,0.0,0.0,248949783,1391307.49,6516849.36,,19.332761763407984,2022,22.262806543555783,0.1562695505145087,0.128667,0.318123,2.853933,1.118276,0.0,2.6390573296152584,0.42857142857142855,1.0,0.422883,0.0
301150,2023,2023-12-31,10398948,C39,4,4,2891,63671,0.0013836042891732,6.282294922335129e-05,1.3836042891732965,0.0628229492233512,173104970,2261364.13,4367935.69,-0.309595,18.96940873723843,2023,22.421182093037363,0.31670259680327156,0.010489,0.179612,0.621594,1.06022,0.6931471805599453,2.302585092994046,0.4,1.0,0.422883,0.0
301150,2024,2024-12-31,10398948,C39,29,23,3010,66192,0.007641196013289,0.0004381194102006,7.641196013289036,0.4381194102006284,703761568,1982166.63,3883260.01,-0.108113,20.37195017635943,2024,22.572514438020168,0.447347797172394,-0.014249,0.40126,0.386916,1.029809,1.0986122886681098,2.0794415416798357,0.375,1.0,0.42927,0.0
301151,2022,2022-12-31,10518145,C34,2,2,2721,67451,0.0007350238882763,2.965115417117611e-05,0.735023888276369,0.0296511541711761,482127731,714420.0,2852139.67,,19.993719641056856,2022,21.691065475917824,0.23686007801248693,0.050828,-0.108427,1.876626,1.080265,0.0,1.9459101490553132,0.42857142857142855,0.0,0.674563,0.0
301151,2023,2023-12-31,10518145,C34,4,4,3042,77535,0.0013149243918474,5.1589604694654026e-05,1.314924391847469,0.051589604694654,615292294,1116995.27,3487556.19,0.215168,20.23760798928549,2023,21.696630717042712,0.21463149916299315,0.037318,0.132521,2.00208,1.170474,0.6931471805599453,1.9459101490553132,0.42857142857142855,1.0,0.663874,0.0
301151,2024,2024-12-31,10518145,C34,3,3,3223,81803,0.0009308098045299,3.6673471633069695e-05,0.930809804529941,0.0366734716330696,1145829088,846644.18,2587981.36,-0.228627,20.859394307118677,2024,21.71877273546716,0.23459314235274523,0.028346,-0.134653,1.13841,1.062467,1.0986122886681098,2.0794415416798357,0.5,1.0,0.663874,0.0
301152,2022,2022-12-31,10178886,C39,0,0,2449,55257,0.0,0.0,0.0,0.0,356982898,1274471.0,5879547.2,,19.693198436635793,2022,22.03376037713744,0.32586648719816774,0.046954,0.574279,0.272959,1.19758,0.0,2.1972245773362196,0.3333333333333333,1.0,0.18756799999999998,0.0
301152,2023,2023-12-31,10178886,C39,2,2,2817,65305,0.0007099751508697,3.062552637623459e-05,0.7099751508697195,0.0306255263762345,619915735,2670150.04,4462112.79,-0.234855,20.245094117089433,2023,21.87825696648178,0.37700948295163655,-0.146228,-0.066584,0.204059,1.468458,0.6931471805599453,2.302585092994046,0.3,1.0,0.18756799999999998,0.0
301152,2024,2024-12-31,10178886,C39,0,0,3044,72446,0.0,0.0,0.0,0.0,1182857332,2467110.78,4007118.78,-0.101968,20.891198817037047,2024,21.755020082826196,0.47814870126046644,-0.148376,-0.282253,0.129134,1.544649,1.0986122886681098,2.6390573296152584,0.42857142857142855,1.0,0.18756799999999998,0.0
301153,2022,2022-12-31,10272691,I65,7,6,2198,52883,0.002729754322111,0.0001323676795945,2.72975432211101,0.1323676795945767,506101822,2586492.0,11495520.0,,20.04224843823275,2022,21.523625761378923,0.3021693930845992,0.152162,0.236594,2.038197,2.004756,0.0,2.5649493574615367,0.38461538461538464,0.0,0.345,1.0
301153,2023,2023-12-31,10272691,I65,9,8,2381,56543,0.0033599328013439,0.0001591708964858,3.359932801343973,0.1591708964858603,490442285,8951854.17,15215688.0,0.333014,20.010818166438224,2023,21.593901916815874,0.23927407282013724,0.131788,0.323125,3.062433,4.30045,0.6931471805599453,2.5649493574615367,0.38461538461538464,0.0,0.345,1.0
301153,2024,2024-12-31,10272691,I65,15,15,2395,57905,0.0062630480167014,0.0002590449874794,6.263048016701462,0.2590449874794923,1516381448,5751890.26,9776764.8,-0.344679,21.139592707952097,2024,21.58121128353433,0.238307114708267,0.047384,-0.317085,2.878957,2.990894,1.0986122886681098,2.6390573296152584,0.35714285714285715,0.0,0.345,1.0
301155,2021,2021-12-31,10440994,C38,0,0,2228,52210,0.0,0.0,0.0,0.0,257235512,6350601.98,26782630.09,,19.365502616223885,2021,22.639234124398097,0.1803330474053821,0.220372,0.389338,3.100084,1.740447,0.0,2.0794415416798357,0.375,0.0,0.319239,0.0
301155,2022,2022-12-31,10440994,C38,0,0,2159,51897,0.0,0.0,0.0,0.0,944708855,7757483.97,18989145.6,-0.283685,20.666387349099995,2022,22.682676122762718,0.20360850051240265,0.030262,-0.611835,1.154533,1.768008,0.6931471805599453,2.0794415416798357,0.375,0.0,0.319239,0.0
