code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,report_year,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE,turnover
600653,2023,2023-12-31,107923,F52,0,0,2614,55270,0.0,0.0,0.0,0.0,4055979234,3600803.59,3600803.59,2023,21.92158937855492,0.7135592473476214,-0.052156,-0.135818,0.078966,1.79992,3.4339872044851463,1.9459101490553132,0.4285714285714285,1.0,0.116838,1.0,1.1264094618390446
600653,2024,2024-12-31,107923,F52,0,0,2381,53111,0.0,0.0,0.0,0.0,12998022564,4165253.88,4165253.88,2024,21.91877921469072,0.7101380239887164,0.009549,-0.184304,0.137443,1.97033,3.4657359027997265,1.9459101490553132,0.4285714285714285,1.0,0.145697,1.0,3.1205835078653115
600654,2020,2020-12-31,107924,I65,28,28,3063,67759,0.009141364675155,0.0004132292389202,9.141364675155076,0.413229238920291,1832947507,1313775.09,2232456.53,2020,,,,,,,,,,,,,1.3951760243832907
600654,2021,2021-12-31,107924,I65,29,29,3373,74556,0.0085976875185294,0.0003889693653092,8.597687518529499,0.3889693653092977,1912123964,1857406.16,3156231.64,2021,,,,,,,,,,,,,1.0294592562350495
600654,2022,2022-12-31,107924,I65,36,35,3294,72410,0.0106253794778384,0.0004971688993232,10.625379477838491,0.4971688993232979,3174847720,5796336.29,7137400.0,2022,,,,,,,,,,,,,0.5477335270345399
600654,2023,2023-12-31,107924,I65,91,75,3689,80312,0.0203307129303334,0.0011330809841617,20.330712930333423,1.133080984161769,1878510352,5499673.41,6900601.2,2023,,,,,,,,,,,,,0.3415676190124896
600654,2024,2024-12-31,107924,I65,75,61,3565,77094,0.0171107994389901,0.0009728383531792,17.110799438990185,0.9728383531792356,11305526147,7420216.91,9287254.53,2024,22.05317593239779,0.5615489513289527,0.0052,0.067347,0.236171,2.614389,3.4657359027997265,2.3978952727983707,0.3636363636363636,0.0,0.150393,0.0,1.523611274997081
600655,2020,2020-12-31,107925,F52,2,2,3931,100936,0.0005087763927753,1.98145359435682e-05,0.5087763927753752,0.0198145359435682,2791878501,14271098.46,34524301.34,2020,25.443969326643593,0.6430577810576692,0.037723,0.026532,0.289486,0.979593,3.332204510175204,2.5649493574615367,0.3076923076923077,1.0,0.263526,0.0,0.1956316473343146
600655,2021,2021-12-31,107925,F52,0,0,3838,97801,0.0,0.0,0.0,0.0,7340965362,16572688.61,40070944.63,2021,25.60208700028972,0.6823994702542225,0.030739,0.159188,0.198015,0.994697,3.367295829986474,2.5649493574615367,0.3076923076923077,1.0,0.26306,0.0,0.4429556081546384
600655,2022,2022-12-31,107925,F52,2,1,3637,91913,0.0002749518834204,2.1759707549530534e-05,0.2749518834204014,0.0217597075495305,2667591352,29584063.08,29678474.26,2022,25.57820918309172,0.6914504612698833,0.030182,-0.018509,0.113261,0.922885,3.4011973816621555,2.5649493574615367,0.3846153846153846,0.0,0.262416,0.0,0.0901698777746116
600655,2023,2023-12-31,107925,F52,3,2,4195,104050,0.000476758045292,2.8832292167227295e-05,0.4767580452920143,0.0288322921672272,2555528779,24121075.22,24194754.01,2023,25.543908264842656,0.680276586021414,0.014347,0.160201,0.085616,0.875705,3.4339872044851463,2.5649493574615367,0.3846153846153846,0.0,0.2626739999999999,0.0,0.1059458898781212
600655,2024,2024-12-31,107925,F52,3,2,3762,94960,0.0005316321105794,3.159224936815501e-05,0.531632110579479,0.031592249368155,3926406660,25011711.54,25040552.27,2024,25.516503565027215,0.6781871211632426,-0.003507,-0.193002,0.100902,0.885794,3.4657359027997265,2.6390573296152584,0.3571428571428571,0.0,0.262793,0.0,0.1569827260209958
600657,2020,2020-12-31,107527,K70,1,1,2630,61095,0.0003802281368821,1.636795155086341e-05,0.3802281368821292,0.0163679515508634,3349694049,6173254.79,11550108.31,2020,25.269520575223893,0.743201655289449,0.018088,0.32782,0.408982,0.928226,3.332204510175204,2.5649493574615367,0.4615384615384615,0.0,0.5508959999999999,1.0,0.5426139310540267
600657,2021,2021-12-31,107527,K70,1,1,2663,60590,0.0003755163349605,1.650437365901964e-05,0.3755163349605708,0.0165043736590196,1587795288,7666297.73,10637507.16,2021,25.188274046926804,0.7164485847388491,0.009325,-0.14532,0.284916,0.883846,3.367295829986474,2.70805020110221,0.3333333333333333,0.0,0.5508959999999999,1.0,0.2071136999788814
600657,2022,2022-12-31,107527,K70,0,0,2571,58158,0.0,0.0,0.0,0.0,16226257786,14658655.98,14658655.98,2022,25.205206760249755,0.716118634428774,0.00656,-0.174492,0.32482,0.881929,3.4011973816621555,2.4849066497880004,0.3333333333333333,0.0,0.544532,1.0,1.1069403503389947
600657,2023,2023-12-31,107527,K70,0,0,2593,52495,0.0,0.0,0.0,0.0,6016352371,10238244.16,10238244.16,2023,25.13794179396888,0.6942518086188912,0.007035,-0.374177,0.367258,0.818119,3.4339872044851463,2.4849066497880004,0.4166666666666667,0.0,0.544532,1.0,0.5876351722989189
600657,2024,2024-12-31,107527,K70,0,0,2738,57609,0.0,0.0,0.0,0.0,10201609621,11863814.96,11863814.96,2024,25.059698359744154,0.660672421323288,-0.010167,-0.296991,0.163725,0.815888,3.4657359027997265,2.6390573296152584,0.3571428571428571,0.0,0.544532,1.0,0.8598928468958521
600658,2020,2020-12-31,107529,K70,9,7,2768,60321,0.002528901734104,0.0001492017705276,2.5289017341040463,0.1492017705276769,3266582788,6051545.09,6051545.09,2020,23.603038265316815,0.5920614475183918,0.034085,1.066144,0.601667,0.931841,3.332204510175204,2.0794415416798357,0.375,0.0,0.454862,1.0,0.5397931832975899
600658,2021,2021-12-31,107529,K70,13,13,2950,63888,0.0044067796610169,0.0002034810919108,4.406779661016949,0.2034810919108439,1666321749,4608570.39,4608570.39,2021,23.79023080669282,0.6624580560824471,0.003932,-0.478967,0.366513,0.877044,3.367295829986474,1.9459101490553132,0.4285714285714285,0.0,0.454862,1.0,0.361570206807669
600658,2022,2022-12-31,107529,K70,11,10,2768,59429,0.0036127167630057,0.0001850948190277,3.61271676300578,0.1850948190277473,2545637339,4362481.68,4362481.68,2022,23.771914728313483,0.6267463887105957,0.0281,1.621327,0.266646,0.833628,3.4011973816621555,2.1972245773362196,0.4444444444444444,0.0,0.454862,1.0,0.5835296342149912
600658,2023,2023-12-31,107529,K70,11,9,2890,56315,0.003114186851211,0.0001953298410725,3.114186851211073,0.1953298410725384,5367519941,5000075.15,5000075.15,2023,23.683103632199344,0.5986557001386847,-0.007797,-0.452199,0.374721,0.857796,3.4339872044851463,2.1972245773362196,0.4444444444444444,0.0,0.454862,1.0,1.0734878536775592
600658,2024,2024-12-31,107529,K70,15,15,2880,58047,0.0052083333333333,0.000258411287405,5.208333333333333,0.2584112874050338,5626285473,4899402.5,4899402.5,2024,23.561865954642514,0.6396023355008084,-0.086553,-0.251499,0.246786,0.926254,3.4657359027997265,2.3978952727983707,0.3636363636363636,0.0,0.454862,1.0,1.1483615549038888
600660,2020,2020-12-31,107545,C30,0,0,2911,66633,0.0,0.0,0.0,0.0,5426282308,96243493.25,96243493.25,2020,24.371938346524733,0.4380825027673162,0.067274,-0.056733,0.726055,3.056141,3.332204510175204,2.1972245773362196,0.3333333333333333,0.0,0.196023,0.0,0.0563807705306872
600660,2021,2021-12-31,107545,C30,0,0,3113,71010,0.0,0.0,0.0,0.0,5762651405,94420775.69,94420775.69,2021,24.52513673097973,0.4128800591108351,0.075545,0.185691,0.973268,2.657701,3.367295829986474,2.1972245773362196,0.3333333333333333,0.0,0.228327,0.0,0.061031604145255
600660,2022,2022-12-31,107545,C30,0,0,3018,68335,0.0,0.0,0.0,0.0,3667985593,70244730.66,70244730.66,2022,24.650522199200697,0.4289988906615385,0.09948,0.190471,0.704931,1.94541,3.4011973816621555,2.1972245773362196,0.3333333333333333,0.0,0.228327,0.0,0.052217234780981
600660,2023,2023-12-31,107545,C30,3,3,3234,72103,0.0009276437847866,4.160714533375865e-05,0.927643784786642,0.0416071453337586,2230398710,74891658.95,74891658.95,2023,24.75981191279054,0.4453276302175052,0.104827,0.180159,0.884025,1.896751,3.4339872044851463,2.3978952727983707,0.4545454545454545,0.0,0.2283279999999999,0.0,0.0297816704993687
600660,2024,2024-12-31,107545,C30,1,1,3367,75548,0.0002970002970002,1.3236617779425e-05,0.2970002970002969,0.013236617779425,3208141761,124986347.12,124986347.12,2024,24.870427089419127,0.4358385841491163,0.125188,0.183669,1.041405,2.542942,3.4657359027997265,2.3978952727983707,0.4545454545454545,0.0,0.228308,0.0,0.0256679376181771
600661,2020,2020-12-31,107546,P82,1,1,2725,55496,0.0003669724770642,1.8019316707510452e-05,0.3669724770642202,0.0180193167075104,526415850,4286770.5,4286770.5,2020,21.63911293329688,0.7386414622317345,-0.109312,-0.243546,0.485018,2.454111,3.332204510175204,2.3978952727983707,0.3636363636363636,1.0,0.1013439999999999,0.0,0.1228001009151294
600661,2021,2021-12-31,107546,P82,2,2,2975,59279,0.000672268907563,3.373876077531672e-05,0.6722689075630253,0.0337387607753167,1099840960,2788120.12,2788120.12,2021,21.11809107230683,0.8555826753598442,-0.09486,-0.122432,0.407598,2.734212,3.367295829986474,2.5649493574615367,0.3076923076923077,1.0,0.083822,0.0,0.3944740228767475
600661,2022,2022-12-31,107546,P82,6,4,2792,54522,0.0014326647564469,0.0001100473203477,1.4326647564469914,0.1100473203477495,2981562946,3111920.29,3111920.29,2022,20.93029097496977,0.6549499343520006,0.146442,-0.52098,0.543924,3.184939,3.4011973816621555,2.6390573296152584,0.3571428571428571,1.0,0.083822,0.0,0.958110320364279
600661,2023,2023-12-31,107546,P82,0,0,3097,57332,0.0,0.0,0.0,0.0,2042445797,3066072.48,3066072.48,2023,21.09769761170524,0.8570388974229679,-0.141837,0.269994,0.567739,2.965515,3.4339872044851463,2.5649493574615367,0.3846153846153846,1.0,0.083714,0.0,0.6661440035494529
600661,2024,2024-12-31,107546,P82,23,19,3023,55299,0.0062851472047634,0.0004159207218937,6.28514720476348,0.4159207218937051,3380844085,3358352.29,3358352.29,2024,21.25018604038951,0.9239255269358287,-0.021835,0.273231,0.519352,2.906766,3.4657359027997265,2.5649493574615367,0.4615384615384615,1.0,0.083714,0.0,1.006697270881013
600662,2020,2020-12-31,107547,G54,10,8,3039,66837,0.0026324448831852,0.0001496177267082,2.6324448831852583,0.1496177267082603,4761577962,9290654.52,9290654.52,2020,22.648317723945524,0.4816379826940896,0.008121,-0.295921,0.503307,1.836849,3.332204510175204,2.5649493574615367,0.4615384615384615,0.0,0.4500289999999999,1.0,0.5125126493240866
600662,2021,2021-12-31,107547,G54,16,16,2989,64629,0.0053529608564737,0.0002475668817403,5.352960856473737,0.2475668817403951,1587041476,7542073.29,16205080.86,2021,23.33710874845444,0.7092776568308762,0.049076,2.032211,0.97705,1.417169,3.367295829986474,2.8903717578961645,0.3333333333333333,0.0,0.720752,0.0,0.2104250933366361
600662,2022,2022-12-31,107547,G54,13,10,3047,65663,0.0032819166393173,0.0001979805979014,3.2819166393173616,0.1979805979014056,2328739545,6288572.28,13631281.6,2022,23.410866485857888,0.7118793307746366,0.043105,0.280234,0.988923,1.29498,3.4011973816621555,2.302585092994046,0.3,0.0,0.714433,0.0,0.3703129170362338
600662,2023,2023-12-31,107547,G54,14,13,3251,66295,0.0039987696093509,0.0002111773135228,3.998769609350969,0.2111773135228901,1573554310,5056138.52,10961815.92,2023,23.48972606305728,0.7069146524171286,0.04567,0.306364,0.864066,1.182766,3.4339872044851463,2.3978952727983707,0.2727272727272727,0.0,0.714303,0.0,0.3112166139783686
600662,2024,2024-12-31,107547,G54,11,11,3385,67661,0.0032496307237813,0.0001625751910258,3.2496307237813884,0.1625751910258494,3240302782,11507798.26,11577327.18,2024,23.516326447762612,0.6599837866451906,0.074962,0.164468,0.917293,1.366689,3.4657359027997265,2.4849066497880004,0.3333333333333333,1.0,0.71437,1.0,0.2815745209283848
600663,2020,2020-12-31,107548,K70,4,4,2974,65093,0.0013449899125756,6.145053999662022e-05,1.3449899125756557,0.0614505399966202,1126231983,31388037.41,31388037.41,2020,25.34188867158006,0.6667376877651566,0.052008,-0.020186,0.108104,1.031838,3.332204510175204,2.1972245773362196,0.4444444444444444,1.0,0.564178,1.0,0.0358809303139542
600663,2021,2021-12-31,107548,K70,2,2,3147,68725,0.0006355258976803,2.9101491451436886e-05,0.6355258976803305,0.0291014914514368,2358085397,31857391.24,31857391.24,2021,25.518195574424624,0.6821845830880726,0.045135,-0.041637,0.249701,0.998579,3.367295829986474,2.4849066497880004,0.5833333333333334,1.0,0.564178,1.0,0.0740200407257201
600663,2022,2022-12-31,107548,K70,1,1,3282,73168,0.0003046922608165,1.3667176907937895e-05,0.3046922608165753,0.0136671769079378,1588983236,28571914.43,28571914.43,2022,25.557137758236696,0.7003979971509857,0.011849,-0.152086,0.085187,0.976986,3.4011973816621555,2.1972245773362196,0.4444444444444444,1.0,0.564178,1.0,0.0556134675502036
600663,2023,2023-12-31,107548,K70,5,5,3617,79458,0.0013823610727121,6.292632585768582e-05,1.3823610727121924,0.0629263258576858,1569975124,25667787.6,32481710.25,2023,25.81313159445796,0.711420020046978,0.010493,-0.093119,0.136167,0.931849,3.4339872044851463,2.302585092994046,0.5,1.0,0.641657,1.0,0.0611651907233329
600663,2024,2024-12-31,107548,K70,5,5,3625,81189,0.0013793103448275,6.15846974343815e-05,1.379310344827586,0.0615846974343815,1981460377,28865260.57,38714669.96,2024,25.8026455570082,0.6978366676336534,0.011116,0.373485,0.106127,0.962178,3.4657359027997265,2.3978952727983707,0.5454545454545454,0.0,0.621955,1.0,0.0686451581545518
600664,2020,2020-12-31,107549,C27,2,2,2744,56009,0.0007288629737609,3.570854684068632e-05,0.7288629737609329,0.0357085468406863,9032275487,7997186.69,7997186.69,2020,23.195385619848217,0.6633417530182331,-0.085852,-0.087623,0.11933,1.33835,3.332204510175204,2.4849066497880004,0.5,0.0,0.467993,0.0,1.1294316160324624
600664,2021,2021-12-31,107549,C27,1,1,3060,63882,0.0003267973856209,1.565386180770796e-05,0.326797385620915,0.0156538618077079,5058506370,8899690.52,8940235.07,2021,23.27602105216351,0.6557908653961473,0.033199,0.18664,0.151686,1.350343,3.367295829986474,2.302585092994046,0.4,0.0,0.46587,0.0,0.5683912669358754
600664,2022,2022-12-31,107549,C27,1,1,3068,64939,0.0003259452411994,1.5399066816550918e-05,0.3259452411994785,0.0153990668165509,7190512384,7571492.09,7598787.37,2022,23.321202088155108,0.6315078369722051,0.038898,0.07864,0.257974,1.19666,3.4011973816621555,2.4849066497880004,0.3333333333333333,0.0,0.464487,0.0,0.9496823477497685
600664,2023,2023-12-31,107549,C27,1,1,3423,68472,0.0002921413964358,1.4604509872648674e-05,0.2921413964358749,0.0146045098726486,7616918968,8435765.23,8445041.72,2023,23.370301888615487,0.6157325516336669,0.03443,0.119331,0.358625,1.214009,3.4339872044851463,2.4849066497880004,0.4166666666666667,0.0,0.465334,0.0,0.9029315966395144
600664,2024,2024-12-31,107549,C27,1,1,3597,71493,0.0002780094523213,1.3987383380191068e-05,0.2780094523213789,0.013987383380191,9004978048,10401445.79,10401445.79,2024,23.40536609944554,0.5833765597881538,0.048079,0.046535,0.435084,1.295036,3.4657359027997265,2.1972245773362196,0.4444444444444444,0.0,0.465846,0.0,0.8657429197638494
600665,2020,2020-12-31,106346,K70,0,0,2618,56115,0.0,0.0,0.0,0.0,730171496,2696062.27,2696062.27,2020,24.24831192052804,0.8753638388742482,0.011089,-0.051453,0.366671,0.954764,3.332204510175204,2.5649493574615367,0.3076923076923077,0.0,0.575151,1.0,0.2708288692456647
600665,2021,2021-12-31,106346,K70,0,0,2654,59055,0.0,0.0,0.0,0.0,1153606632,2678779.82,2678779.82,2021,24.443512406772935,0.889894498262613,0.011129,0.308899,0.232415,0.954796,3.367295829986474,2.4849066497880004,0.3333333333333333,0.0,0.575151,1.0,0.4306463052271314
600665,2022,2022-12-31,106346,K70,0,0,2722,57925,0.0,0.0,0.0,0.0,5944522039,3188612.1,3188612.1,2022,24.41981858823023,0.8727784234799816,0.017176,0.520084,0.205322,0.951884,3.4011973816621555,2.772588722239781,0.5,0.0,0.575151,1.0,1.864297648183672
600665,2023,2023-12-31,106346,K70,0,0,3093,66769,0.0,0.0,0.0,0.0,3936879323,3266383.13,3266383.13,2023,24.287125868497505,0.8667978328702616,-0.008069,0.092267,0.21341,0.959332,3.4339872044851463,2.5649493574615367,0.3076923076923077,0.0,0.575151,1.0,1.205271753592482
600665,2024,2024-12-31,106346,K70,1,1,3128,65497,0.0003196930946291,1.526787486449761e-05,0.319693094629156,0.0152678748644976,6032364519,2704703.49,2704703.49,2024,24.06738189011817,0.8668869133264333,-0.030579,-0.067894,0.209115,0.96234,3.4657359027997265,2.4849066497880004,0.3333333333333333,0.0,0.575151,1.0,2.2303237827374565
600666,2020,2020-12-31,106347,C39,3,3,3002,68637,0.0009993337774816,4.3708204029896414e-05,0.999333777481679,0.0437082040298964,2626866839,996532.86,1521884.54,2020,,,,,,,,,,,,,2.6360062416807812
600666,2021,2021-12-31,106347,C39,0,0,3286,78169,0.0,0.0,0.0,0.0,2822172858,1475555.77,2049634.82,2021,,,,,,,,,,,,,1.9126168697778192
600666,2022,2022-12-31,106347,C39,7,3,2871,63161,0.0010449320794148,0.0001108278842956,1.0449320794148382,0.1108278842956888,3127466557,2111723.53,2933309.71,2022,,,,,,,,,,,,,1.4810018984824214
600666,2023,2023-12-31,106347,C39,28,18,3001,59966,0.0059980006664445,0.0004669312610479,5.9980006664445185,0.4669312610479271,3206230853,5129876.22,5858647.23,2023,,,,,,,,,,,,,0.6250113483245021
600666,2024,2024-12-31,106347,C39,71,45,3098,63450,0.0145255003227888,0.0011189913317572,14.525500322788895,1.118991331757289,14299529679,6146172.45,7019322.62,2024,21.322868261212484,0.533318415751344,-0.087254,0.116062,0.278279,3.965802,3.4657359027997265,2.1972245773362196,0.3333333333333333,0.0,0.13019,0.0,2.3265747577583835
600667,2020,2020-12-31,106372,E48,7,7,2941,64450,0.0023801428085685,0.0001086113266097,2.380142808568514,0.108611326609775,14138101742,18366554.81,19903497.18,2020,23.78847874856556,0.6204105747145473,0.045813,0.054905,0.340019,1.50641,3.332204510175204,2.4849066497880004,0.3333333333333333,0.0,0.299163,1.0,0.7697742929067054
600667,2021,2021-12-31,106372,E48,7,7,3053,68332,0.0022928267278087,0.0001024410232394,2.2928267278087127,0.1024410232394778,7430388940,15703890.25,17018016.64,2021,23.944385092030135,0.6515186434454979,0.043368,0.361016,0.343077,1.305176,3.367295829986474,2.3978952727983707,0.3636363636363636,0.0,0.304163,1.0,0.4731559391788286
600667,2022,2022-12-31,106372,E48,5,5,3184,71752,0.0015703517587939,6.968446872561044e-05,1.57035175879397,0.0696844687256104,3758526444,10028721.99,10867941.32,2022,24.088113128533397,0.7277076562434692,-0.024181,0.448995,0.275431,1.0954,3.4011973816621555,2.8903717578961645,0.3157894736842105,0.0,0.304163,1.0,0.374776212537127
600667,2023,2023-12-31,106372,E48,4,4,3369,71163,0.0011872959335114,5.620898500625325e-05,1.1872959335114277,0.0562089850062532,13160341246,13663161.94,14806516.95,2023,24.209833076083743,0.7320624432539682,0.026915,0.118824,0.23978,1.170924,3.4339872044851463,2.1972245773362196,0.3333333333333333,0.0,0.304163,1.0,0.9631988044781968
600667,2024,2024-12-31,106372,E48,8,5,3380,73149,0.0014792899408284,0.0001093658149803,1.4792899408284024,0.1093658149803825,12627586115,13449371.36,14574836.03,2024,24.205714497207495,0.7133665556126157,0.023429,-0.106779,0.258315,1.161281,3.4657359027997265,2.1972245773362196,0.3333333333333333,0.0,0.304163,1.0,0.9388978694242852
600668,2020,2020-12-31,106373,C30,0,0,2498,52599,0.0,0.0,0.0,0.0,2401035221,4810291.92,4810291.92,2020,22.57068124544161,0.2557758408556935,0.109341,-0.084584,0.162299,1.01409,3.332204510175204,2.4849066497880004,0.5,0.0,0.161484,1.0,0.499145428371424
600668,2021,2021-12-31,106373,C30,0,0,2703,58213,0.0,0.0,0.0,0.0,1491207495,6289852.38,6289852.38,2021,22.67266063607884,0.2154328433078739,0.151231,0.171692,0.238378,1.110857,3.367295829986474,2.1972245773362196,0.3333333333333333,0.0,0.161484,1.0,0.2370814774193476
600668,2022,2022-12-31,106373,C30,0,0,2622,55880,0.0,0.0,0.0,0.0,5417702021,4383627.97,4383627.97,2022,22.7139585963595,0.2370469943823959,0.046459,-0.064295,0.233388,0.835854,3.4011973816621555,2.1972245773362196,0.3333333333333333,0.0,0.161484,1.0,1.23589457364467
600668,2023,2023-12-31,106373,C30,0,0,2791,56042,0.0,0.0,0.0,0.0,717405797,3802126.3,3802126.3,2023,22.67590752357436,0.2240228184707825,0.012322,-0.187346,0.161275,0.794597,3.4339872044851463,2.3978952727983707,0.3636363636363636,0.0,0.161484,1.0,0.1886854197873437
600668,2024,2024-12-31,106373,C30,0,0,2951,58397,0.0,0.0,0.0,0.0,883816982,3492450.85,3492450.85,2024,22.746270944651982,0.2683984358550783,0.018145,-0.005838,0.125513,0.796989,3.4657359027997265,2.1972245773362196,0.3333333333333333,0.0,0.161484,1.0,0.2530649735557481
600671,2020,2020-12-31,106446,C27,1,1,3047,69100,0.0003281916639317,1.447178002894356e-05,0.3281916639317361,0.0144717800289435,425173274,1048013.79,1048516.2,2020,,,,,,,,,,,,,0.4056943506439929
600671,2021,2021-12-31,106446,C27,2,2,3245,77211,0.0006163328197226,2.590304490292834e-05,0.6163328197226503,0.0259030449029283,105684398,1093050.39,1093574.39,2021,,,,,,,,,,,,,0.0966875808900264
600671,2022,2022-12-31,106446,C27,0,0,3138,70732,0.0,0.0,0.0,0.0,208289448,1157562.27,1158117.2,2022,,,,,,,,,,,,,0.1799380071363245
600671,2023,2023-12-31,106446,C27,0,0,3351,69479,0.0,0.0,0.0,0.0,274439243,1419261.41,1419941.8,2023,,,,,,,,,,,,,0.1933676495861322
600671,2024,2024-12-31,106446,C27,2,2,3176,62773,0.0006297229219143,3.1860831886320554e-05,0.6297229219143576,0.0318608318863205,196533691,1068706.28,1069218.61,2024,,,,,,,,,,,,,0.1838986957202122
600673,2020,2020-12-31,106448,S90,1,1,2949,69667,0.0003390979993218,1.43539983062282e-05,0.339097999321804,0.0143539983062282,5734562209,12368399.07,15159903.21,2020,24.048443047011645,0.6439092566079355,0.029481,-0.297727,0.196758,1.154322,3.332204510175204,2.3978952727983707,0.4545454545454545,0.0,0.279669,0.0,0.4636462792431551
600673,2021,2021-12-31,106448,S90,2,2,3052,72503,0.0006553079947575,2.758506544556777e-05,0.6553079947575361,0.0275850654455677,10077056506,26675072.51,26763407.66,2021,23.821379490604688,0.5912863323619206,0.022047,0.234045,0.181736,1.796595,3.367295829986474,2.3978952727983707,0.2727272727272727,0.0,0.279669,0.0,0.3777705384764107
600673,2022,2022-12-31,106448,S90,2,2,2811,64622,0.0007114905727499,3.094921234254588e-05,0.711490572749911,0.0309492123425458,7118321477,26027515.69,26190767.18,2022,23.921457312024753,0.584205156830472,0.055681,-0.08586,0.286248,1.649656,3.4011973816621555,2.302585092994046,0.3,0.0,0.259762,0.0,0.2734921596737302
600673,2023,2023-12-31,106448,S90,5,5,3050,65395,0.001639344262295,7.645844483523205e-05,1.639344262295082,0.076458444835232,2537440405,21969947.52,22091698.32,2023,23.94021460569249,0.5934776859307814,-0.013718,-0.072253,0.280013,1.476211,3.4339872044851463,2.1972245773362196,0.3333333333333333,0.0,0.241314,0.0,0.1154959702425361
600673,2024,2024-12-31,106448,S90,16,16,3323,69332,0.0048149262714414,0.0002307736687243,4.814926271441469,0.2307736687243985,3919368558,33887589.0,34026640.38,2024,23.956464740282264,0.6271273291282596,0.014903,0.123958,0.181788,1.964878,3.4657359027997265,2.3978952727983707,0.3636363636363636,0.0,0.193263,0.0,0.1156579347677995
600674,2020,2020-12-31,106129,D44,0,0,2678,56007,0.0,0.0,0.0,0.0,1931273579,44241571.77,44241571.77,2020,24.44483346939118,0.2799825390641307,0.081488,0.229967,0.111486,1.350452,3.332204510175204,2.4849066497880004,0.3333333333333333,0.0,0.532571,1.0,0.0436529151595284
600674,2021,2021-12-31,106129,D44,0,0,2800,60452,0.0,0.0,0.0,0.0,3360489866,55076943.0,55076943.0,2021,24.60415495993303,0.3337898806158973,0.069845,0.225205,0.127905,1.470163,3.367295829986474,2.70805020110221,0.4,0.0,0.532961,1.0,0.0610144587363899
600674,2022,2022-12-31,106129,D44,0,0,2850,62466,0.0,0.0,0.0,0.0,2703504793,54395515.73,54395515.73,2022,24.725382108035554,0.3566735688611083,0.069244,0.124339,0.105281,1.353733,3.4011973816621555,2.70805020110221,0.4,0.0,0.532151,1.0,0.0497008761975754
600674,2023,2023-12-31,106129,D44,0,0,3022,61071,0.0,0.0,0.0,0.0,2554862686,67447622.27,67447622.27,2023,24.823482216206443,0.3605500292167757,0.078344,0.04361,0.055503,1.507985,3.4339872044851463,2.3978952727983707,0.3636363636363636,0.0,0.518261,1.0,0.0378792105639041
600674,2024,2024-12-31,106129,D44,1,1,3009,60051,0.0003323363243602,1.665251203143994e-05,0.3323363243602525,0.0166525120314399,5580652079,84086967.78,84086967.78,2024,24.898410004729175,0.3253351786239764,0.073845,0.08542,0.153148,1.618002,3.4657359027997265,2.5649493574615367,0.3846153846153846,0.0,0.492583,1.0,0.0663676218364881
600675,2020,2020-12-31,106130,K70,0,0,2543,56511,0.0,0.0,0.0,0.0,2065769337,7527983.49,20483014.45,2020,24.62208642836185,0.6460760187897229,0.038446,-0.130227,0.545727,1.022485,3.332204510175204,1.9459101490553132,0.4285714285714285,0.0,0.6844499999999999,1.0,0.2744120440412921
600675,2021,2021-12-31,106130,K70,0,0,2764,61050,0.0,0.0,0.0,0.0,1686919482,18349367.11,18349367.11,2021,24.71566295261004,0.6859062099779965,0.022833,-0.16925,0.838469,1.024552,3.367295829986474,2.3978952727983707,0.4545454545454545,0.0,0.6844499999999999,1.0,0.0919333877777542
600675,2022,2022-12-31,106130,K70,0,0,2755,60994,0.0,0.0,0.0,0.0,6734377632,18776096.58,18776096.58,2022,24.795885978514622,0.7198186076541602,0.002607,-0.611835,0.686855,1.039626,3.4011973816621555,2.302585092994046,0.3,0.0,0.6467390000000001,1.0,0.3586676071518162
600675,2023,2023-12-31,106130,K70,0,0,3042,63518,0.0,0.0,0.0,0.0,4742452408,19202826.04,19202826.04,2023,24.821519310930267,0.714704052626224,0.007168,1.451798,0.677448,1.033503,3.4339872044851463,2.1972245773362196,0.3333333333333333,0.0,0.6467390000000001,1.0,0.2469663787049544
600675,2024,2024-12-31,106130,K70,1,1,3009,61674,0.0003323363243602,1.6214288030612576e-05,0.3323363243602525,0.0162142880306125,11399193741,16989640.28,16989640.28,2024,24.76240978543603,0.7012376411961626,0.001145,-0.472304,0.974598,1.000468,3.4657359027997265,2.3978952727983707,0.4545454545454545,0.0,0.652087,1.0,0.6709496818728407
600676,2020,2020-12-31,106131,G54,3,3,2872,59660,0.0010445682451253,5.028494803888703e-05,1.0445682451253482,0.050284948038887,2092751164,5029330.5,5029330.5,2020,22.84640562686014,0.2901540765262827,-0.029647,-0.106485,0.789313,0.89194,3.332204510175204,2.3978952727983707,0.3636363636363636,0.0,0.319178,1.0,0.4161092940700556
600676,2021,2021-12-31,106131,G54,0,0,3066,65001,0.0,0.0,0.0,0.0,792265409,4443089.52,4443089.52,2021,22.83333541981687,0.3234854112442047,-0.002841,-0.033517,0.824725,0.862119,3.367295829986474,2.70805020110221,0.3333333333333333,0.0,0.363413,1.0,0.1783140774980379
