code,report_year,total_ai_sentences,innovation_sentences,risk_sentences,neutral_sentences,mixed_sentences,total_sentences_in_report,AI_Disclosure,AI_Innovation_Disclosure,AI_Risk_Disclosure,AI_Innovation_Ratio,AI_Risk_Ratio,Y_return,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE
000088,2023,5,2,0,3,0,1375,0.003636363636363636,0.001454545454545454,0.0,0.4,0.0,-0.0286,23.815111394146854,0.3297098254687565,0.054162,0.119855,1.309785,1.146732,3.295836866004329,2.5649493574615367,0.25,0.0,0.354153,1.0
000089,2019,5,2,1,2,0,1631,0.003065603923973023,0.001226241569589209,0.0006131207847946045,0.4,0.2,,23.363880131730678,0.13855472938137775,0.044083,0.057601,0.75011,1.567472,3.091042453358316,2.5649493574615367,0.3076923076923077,0.0,0.569686,1.0
000089,2020,12,5,4,3,0,1609,0.007458048477315102,0.003107520198881293,0.002486016159105034,0.4166666666666667,0.3333333333333333,-0.155578,23.439131197636534,0.2102352576619852,0.002641,-0.212741,0.08552,1.318526,3.1354942159291497,2.5649493574615367,0.25,0.0,0.569686,1.0
000089,2021,9,4,4,1,0,1686,0.005338078291814947,0.002372479240806643,0.002372479240806643,0.4444444444444444,0.4444444444444444,-0.104039,23.993986879537513,0.5479472421974425,-0.000969,0.103079,0.381419,1.118073,3.1780538303479458,2.4849066497880004,0.25,0.0,0.569686,1.0
000089,2022,8,4,4,0,0,1297,0.006168080185042405,0.003084040092521203,0.003084040092521203,0.5,0.5,0.077869,23.947240166813554,0.5743615357586475,-0.043852,-0.191934,0.063783,1.215842,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.569686,1.0
000089,2023,11,4,2,5,0,1613,0.006819590824550527,0.002479851208927464,0.001239925604463732,0.3636363636363636,0.1818181818181818,-0.181934,23.90850297452058,0.5400093370276888,0.016197,0.559132,0.215254,1.085511,3.258096538021482,2.302585092994046,0.3,0.0,0.569686,1.0
000090,2019,9,6,0,3,0,757,0.011889035667107,0.007926023778071334,0.0,0.6666666666666666,0.0,,24.419949057028074,0.7603640571592528,0.034242,0.436438,0.193814,1.006021,3.044522437723423,1.9459101490553132,0.42857142857142855,0.0,0.23474799999999998,1.0
000090,2020,13,10,0,3,0,1191,0.0109151973131822,0.008396305625524769,0.0,0.7692307692307693,0.0,0.192453,24.615058241471893,0.7747429223891358,0.033339,0.167703,0.286586,1.001263,3.091042453358316,2.0794415416798357,0.375,0.0,0.23474799999999998,1.0
000090,2021,11,9,0,2,0,1217,0.009038619556285949,0.007395234182415777,0.0,0.8181818181818182,0.0,0.052189,24.814673029188555,0.7855957867601804,0.035868,0.358816,0.210483,0.968943,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.23474799999999998,1.0
000090,2022,11,8,0,3,0,1276,0.008620689655172414,0.006269592476489028,0.0,0.7272727272727273,0.0,-0.013629,24.96034916198697,0.7964297738438426,0.030546,0.137291,0.21111,0.943856,3.1780538303479458,2.6390573296152584,0.42857142857142855,0.0,0.23474799999999998,1.0
000090,2023,16,11,0,4,1,1187,0.0134793597304128,0.009267059814658803,0.0,0.6875,0.0,-0.098901,24.96425291034394,0.7825885041523044,0.021696,0.020228,0.233919,0.906308,3.2188758248682006,2.6390573296152584,0.42857142857142855,0.0,0.23474799999999998,1.0
000096,2020,2,0,0,2,0,1046,0.001912045889101338,0.0,0.0,0.0,0.0,-0.148246,21.84696185921279,0.07023045274076345,0.044185,-0.242911,8.85617,1.709599,3.044522437723423,2.6390573296152584,0.2857142857142857,0.0,0.5554359999999999,1.0
000096,2021,2,0,0,2,0,1118,0.001788908765652952,0.0,0.0,0.0,0.0,-0.086687,21.849492066463213,0.05502421195097559,0.022886,0.318102,8.973106,1.548365,3.091042453358316,2.8903717578961645,0.3684210526315789,0.0,0.5554359999999999,1.0
000096,2023,2,2,0,0,0,1165,0.001716738197424893,0.001716738197424893,0.0,1.0,0.0,0.448878,21.796670782496285,0.06466104670511381,0.032144,0.215462,8.846881,2.119002,3.1780538303479458,2.4849066497880004,0.3333333333333333,0.0,0.5554359999999999,1.0
000099,2019,3,0,0,3,0,1036,0.002895752895752896,0.0,0.0,0.0,0.0,,22.49169568472913,0.4214804970895746,0.036638,0.099147,0.410541,1.185577,2.995732273553991,2.70805020110221,0.3333333333333333,0.0,0.386291,1.0
000099,2020,2,0,0,2,0,1005,0.001990049751243781,0.0,0.0,0.0,0.0,0.016238,22.430292793148062,0.34769271605944174,0.037552,-0.005674,0.943224,1.167873,3.044522437723423,2.8903717578961645,0.30434782608695654,0.0,0.386291,1.0
000099,2021,3,2,0,1,0,1249,0.002401921537229784,0.001601281024819856,0.0,0.6666666666666666,0.0,0.169571,22.612919093713952,0.25164875951322807,0.041017,0.078522,2.522485,1.207621,3.091042453358316,2.833213344056216,0.35294117647058826,0.0,0.30179,1.0
000099,2022,1,1,0,0,0,1101,0.0009082652134423251,0.0009082652134423251,0.0,1.0,0.0,-0.149133,22.589467269897032,0.20769285030178852,0.025988,0.069844,2.169446,1.074554,3.1354942159291497,2.833213344056216,0.29411764705882354,0.0,0.30179,1.0
000100,2019,7,2,0,4,1,1536,0.004557291666666667,0.001302083333333333,0.0,0.2857142857142857,0.0,,25.828270777775305,0.6124651122781274,0.020457,-0.338982,0.40963,0.980635,2.772588722239781,2.5649493574615367,0.3076923076923077,1.0,0.09031,0.0
000100,2020,16,3,1,12,0,1448,0.01104972375690608,0.002071823204419889,0.0006906077348066298,0.1875,0.0625,0.606264,26.27586985090823,0.6508174636766895,0.023963,0.023276,0.256397,1.03247,2.833213344056216,2.6390573296152584,0.5,1.0,0.08543799999999999,0.0
000100,2022,18,8,1,9,0,1481,0.01215395003376097,0.005401755570560433,0.0006752194463200541,0.4444444444444444,0.05555555555555555,-0.372771,26.426023458049734,0.6329440664812291,0.005347,0.018419,0.384685,0.84755,2.9444389791664403,2.6390573296152584,0.2857142857142857,1.0,0.080204,0.0
000100,2023,16,5,1,10,0,1509,0.01060304837640822,0.003313452617627568,0.0006626905235255136,0.3125,0.0625,0.271505,26.440289979135773,0.6205758768384042,0.012871,0.046915,0.20153,0.837596,2.995732273553991,2.3978952727983707,0.36363636363636365,1.0,0.075216,0.0
000151,2019,3,0,1,2,0,1051,0.00285442435775452,0.0,0.0009514747859181732,0.0,0.3333333333333333,,21.595623795587283,0.6037395501614099,0.003847,-0.068564,0.406545,1.812912,2.995732273553991,2.302585092994046,0.3,0.0,0.453585,1.0
000151,2020,3,0,0,2,1,1127,0.002661934338952972,0.0,0.0,0.0,0.0,-0.22381,21.313799474933102,0.6467695149868893,-0.138514,-0.340279,0.36587,1.882487,3.044522437723423,2.4849066497880004,0.4166666666666667,0.0,0.453585,1.0
000151,2021,8,3,1,4,0,1422,0.005625879043600563,0.002109704641350211,0.0007032348804500703,0.375,0.125,0.04674,22.024314395853647,0.6086538905244915,0.019198,1.765731,0.456741,1.308345,3.091042453358316,2.4849066497880004,0.3333333333333333,0.0,0.397937,1.0
000151,2022,7,3,0,3,1,1190,0.005882352941176471,0.002521008403361345,0.0,0.4285714285714285,0.0,0.494712,22.238326917602574,0.7329065670300177,-0.114113,0.954988,0.296178,1.53418,3.1354942159291497,2.4849066497880004,0.3333333333333333,0.0,0.397937,1.0
000151,2023,7,6,0,1,0,1282,0.00546021840873635,0.0046801872074883,0.0,0.8571428571428571,0.0,-0.109277,21.917711639104365,0.7422391827433755,-0.126489,-0.273492,0.522885,1.711008,3.1780538303479458,2.6390573296152584,0.42857142857142855,0.0,0.397937,1.0
000153,2021,1,1,0,0,0,1065,0.0009389671361502347,0.0009389671361502347,0.0,1.0,0.0,0.361364,22.062555111716012,0.5918325027712389,0.029378,0.054344,0.122149,1.571388,3.091042453358316,2.1972245773362196,0.3333333333333333,0.0,0.114827,0.0
000153,2022,2,0,0,2,0,1185,0.001687763713080169,0.0,0.0,0.0,0.0,0.140234,22.220484184774563,0.6073689971040805,0.035398,0.143461,0.147004,1.577734,3.1354942159291497,2.4849066497880004,0.3333333333333333,0.0,0.10792199999999999,0.0
000153,2023,1,0,0,1,0,1186,0.0008431703204047217,0.0,0.0,0.0,0.0,-0.301622,22.202895735956997,0.5630412546175834,0.035505,0.067786,0.144385,1.260977,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.10795,0.0
000155,2019,2,1,0,1,0,1139,0.001755926251097454,0.000877963125548727,0.0,0.5,0.0,,22.703740140027595,0.4173354817483386,0.045518,-0.519877,1.048457,1.176232,2.995732273553991,1.9459101490553132,0.2857142857142857,0.0,0.262047,1.0
000155,2020,3,2,0,1,0,1201,0.002497918401332223,0.001665278934221482,0.0,0.6666666666666666,0.0,0.916859,22.946178168118266,0.5072443684424477,0.035639,-0.026619,0.668623,1.648764,3.044522437723423,1.791759469228055,0.3333333333333333,0.0,0.262047,1.0
000155,2021,1,0,0,1,0,1561,0.0006406149903907751,0.0,0.0,0.0,0.0,2.196386,23.574493006806016,0.5800136465387713,0.040571,1.207858,0.793273,2.578459,3.091042453358316,2.1972245773362196,0.3333333333333333,0.0,0.35320700000000005,1.0
000155,2022,4,1,0,3,0,1502,0.002663115845539281,0.0006657789613848203,0.0,0.25,0.0,-0.327554,23.6858635109159,0.546268088396394,0.068105,-0.137609,0.753933,1.797132,3.1354942159291497,1.791759469228055,0.3333333333333333,0.0,0.36176200000000003,1.0
000155,2023,6,3,0,3,0,1362,0.004405286343612335,0.002202643171806168,0.0,0.5,0.0,-0.255045,23.803825672866633,0.538181621471802,0.062815,-0.128492,0.779467,1.385909,3.1780538303479458,1.791759469228055,0.3333333333333333,0.0,0.36176200000000003,1.0
000156,2019,30,25,0,3,2,1084,0.02767527675276753,0.02306273062730627,0.0,0.8333333333333334,0.0,,23.47842909382653,0.3002445680517577,0.042379,0.079939,1.241831,1.225043,2.995732273553991,2.8903717578961645,0.3333333333333333,0.0,0.418468,1.0
000156,2020,41,31,0,8,2,1340,0.03059701492537313,0.02313432835820895,0.0,0.7560975609756098,0.0,-0.119732,23.877731729741594,0.4075095667231593,0.039787,1.042127,0.424737,1.058153,3.044522437723423,2.772588722239781,0.375,0.0,0.36296599999999996,1.0
000156,2021,16,11,0,3,2,1024,0.015625,0.0107421875,0.0,0.6875,0.0,0.008178,23.96587712871506,0.4334444818965917,0.037795,0.119564,0.325298,1.031624,3.091042453358316,2.5649493574615367,0.3076923076923077,0.0,0.36296599999999996,1.0
000156,2022,23,15,1,7,0,1014,0.02268244575936884,0.01479289940828402,0.0009861932938856016,0.6521739130434783,0.04347826086956522,-0.091017,24.02319743331729,0.4488878766393635,0.030628,0.106368,0.381291,0.966894,3.1354942159291497,2.772588722239781,0.3125,0.0,0.364335,1.0
000156,2023,24,16,1,7,0,1015,0.02364532019704434,0.01576354679802956,0.0009852216748768472,0.6666666666666666,0.04166666666666666,0.013351,24.10017743527453,0.4806124960188578,0.024957,0.03418,0.16536,0.95524,3.1780538303479458,2.833213344056216,0.25,0.0,0.364335,1.0
000157,2019,21,17,0,3,1,1417,0.01482004234297812,0.01199717713479181,0.0,0.8095238095238095,0.0,,25.245793582456816,0.5706091427499171,0.046087,0.50915,0.146696,1.114217,2.995732273553991,2.0794415416798357,0.5,1.0,0.176033,0.0
000157,2020,37,31,0,5,1,1431,0.02585604472396925,0.02166317260656883,0.0,0.8378378378378378,0.0,0.513473,25.479223383388533,0.5881579187024131,0.070607,0.503414,0.214838,1.216687,3.044522437723423,1.9459101490553132,0.5714285714285714,1.0,0.17454699999999998,0.0
000157,2021,37,31,1,3,2,1384,0.02673410404624278,0.02239884393063584,0.000722543352601156,0.8378378378378378,0.02702702702702703,-0.243434,25.527435726321592,0.5222254952824912,0.053598,0.031051,0.265547,1.026186,3.091042453358316,1.9459101490553132,0.5714285714285714,1.0,0.18195799999999998,0.0
000157,2022,39,36,1,2,0,1500,0.026,0.024,0.0006666666666666666,0.9230769230769231,0.02564102564102564,-0.196653,25.539936258049533,0.5388601685687261,0.019421,-0.379843,0.284987,0.935609,3.1354942159291497,1.9459101490553132,0.5714285714285714,1.0,0.181908,0.0
000157,2023,41,34,0,7,0,1685,0.02433234421364985,0.02017804154302671,0.0,0.8292682926829268,0.0,0.259191,25.597412145498318,0.5478664459810381,0.029644,0.130751,0.272137,0.984435,3.1780538303479458,2.4849066497880004,0.6,1.0,0.18187,0.0
000158,2019,90,61,7,19,3,1403,0.06414825374198146,0.04347826086956522,0.004989308624376337,0.6777777777777778,0.07777777777777778,,23.37343377721864,0.5817755429816598,0.006729,-0.021695,0.222707,1.345606,2.995732273553991,2.3978952727983707,0.36363636363636365,0.0,0.284806,1.0
000158,2020,66,45,6,12,3,1346,0.04903417533432392,0.03343239227340267,0.004457652303120356,0.6818181818181818,0.09090909090909091,-0.090909,23.424317992876837,0.5946651665409789,0.007374,0.046278,0.334157,1.255978,3.044522437723423,2.3978952727983707,0.36363636363636365,0.0,0.284806,1.0
000158,2021,44,29,6,9,0,1394,0.03156384505021521,0.02080344332855093,0.00430416068866571,0.6590909090909091,0.1363636363636364,0.116129,23.532538235244107,0.6281584759766673,0.008238,0.100954,0.224314,1.290681,3.091042453358316,2.772588722239781,0.4375,0.0,0.284806,1.0
000158,2022,71,50,7,13,1,1495,0.04749163879598662,0.0334448160535117,0.004682274247491638,0.704225352112676,0.09859154929577464,-0.187861,23.530052368656825,0.6410405048273145,-0.014026,-0.111944,0.245552,1.181679,3.1354942159291497,2.3978952727983707,0.36363636363636365,0.0,0.284806,1.0
000158,2023,69,54,2,12,1,1710,0.04035087719298246,0.03157894736842105,0.001169590643274854,0.782608695652174,0.02898550724637681,0.533808,23.571643074189087,0.6628990893845036,-0.007532,-0.067913,0.319307,1.457157,3.1780538303479458,2.6390573296152584,0.2857142857142857,0.0,0.284806,1.0
000159,2019,2,1,0,1,0,1103,0.001813236627379873,0.0009066183136899365,0.0,0.5,0.0,,21.758966491077654,0.2246178757884184,0.009379,-0.218325,0.284975,1.195518,2.995732273553991,2.1972245773362196,0.3333333333333333,1.0,0.24668500000000002,0.0
000159,2020,1,0,0,1,0,1115,0.0008968609865470852,0.0,0.0,0.0,0.0,-0.096661,21.70885150016338,0.18115263011976115,0.030929,0.281788,0.153772,1.09969,3.044522437723423,2.1972245773362196,0.3333333333333333,1.0,0.236706,0.0
000159,2021,4,3,0,1,0,1208,0.003311258278145695,0.002483443708609272,0.0,0.75,0.0,0.279297,22.028629577461807,0.3863337106700703,0.007942,1.028658,0.040175,1.237202,3.091042453358316,2.4849066497880004,0.5,1.0,0.228234,0.0
000159,2022,1,0,0,0,1,1071,0.0009337068160597573,0.0,0.0,0.0,0.0,0.06585,21.847395319233925,0.1513686717562428,0.092935,0.439843,0.299181,1.238464,3.1354942159291497,2.833213344056216,0.35294117647058826,0.0,0.228234,0.0
000159,2023,1,1,0,0,0,1152,0.0008680555555555555,0.0008680555555555555,0.0,1.0,0.0,-0.067529,22.035111723512063,0.3426018557594554,0.023731,1.451798,0.24419,1.182794,3.1780538303479458,2.302585092994046,0.4,0.0,0.228234,0.0
000301,2019,10,9,0,1,0,1363,0.007336757153338224,0.006603081438004402,0.0,0.9,0.0,,24.279820389506686,0.5633839041437376,0.049856,0.349646,0.333009,1.048065,2.995732273553991,2.0794415416798357,0.375,1.0,0.687066,0.0
000301,2020,6,5,0,1,0,1491,0.004024144869215292,0.00335345405767941,0.0,0.8333333333333334,0.0,0.849421,24.865346238913226,0.6417199239648248,0.006384,-0.084811,0.699035,1.0903,3.044522437723423,2.0794415416798357,0.5,1.0,0.5725549999999999,0.0
000301,2021,4,3,0,1,0,1465,0.00273037542662116,0.00204778156996587,0.0,0.75,0.0,1.050633,25.60608702585287,0.7772161931892676,0.04724,1.270807,0.243213,1.173944,3.091042453358316,2.0794415416798357,0.5,1.0,0.5725439999999999,0.0
000301,2022,4,2,1,1,0,1606,0.0024906600249066,0.0012453300124533,0.0006226650062266501,0.5,0.25,-0.317994,25.838331494677874,0.7856155275398129,0.003635,0.233945,0.183857,1.240115,3.1354942159291497,2.0794415416798357,0.5,1.0,0.418718,0.0
000301,2023,4,3,0,1,0,1622,0.002466091245376079,0.001849568434032059,0.0,0.75,0.0,-0.256135,25.971419808224194,0.8134099940298757,0.00394,1.20048,0.083971,1.122286,3.1780538303479458,2.1972245773362196,0.4444444444444444,1.0,0.41871699999999995,0.0
000400,2019,21,18,0,2,1,961,0.0218522372528616,0.01873048907388137,0.0,0.8571428571428571,0.0,,23.437273736185265,0.42498036947622897,0.033335,0.236051,0.197638,1.144651,3.1354942159291497,2.3978952727983707,0.2727272727272727,0.0,0.43256100000000003,1.0
000400,2020,31,29,0,2,0,1056,0.02935606060606061,0.02746212121212121,0.0,0.9354838709677419,0.0,0.348189,23.54501030225625,0.4526285347107437,0.048904,0.101921,0.235894,1.320175,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.43256100000000003,1.0
000400,2021,36,34,0,2,0,1079,0.03336422613531047,0.03151065801668211,0.0,0.9444444444444444,0.0,0.811895,23.595034949113675,0.4251490930695872,0.049726,0.07144,0.41121,1.914612,3.2188758248682006,2.4849066497880004,0.25,0.0,0.38472700000000004,1.0
000400,2022,25,25,0,0,0,1125,0.02222222222222222,0.02222222222222222,0.0,1.0,0.0,-0.231034,23.665396362398987,0.4246633712341021,0.052941,0.244085,0.455347,1.48689,3.258096538021482,2.1972245773362196,0.3333333333333333,0.0,0.38309600000000005,1.0
000400,2023,32,27,0,4,1,1142,0.02802101576182137,0.02364273204903678,0.0,0.84375,0.0,0.10666,23.80989394532157,0.46613322577862454,0.057431,0.143687,0.501545,1.482674,3.295836866004329,2.8903717578961645,0.3333333333333333,0.0,0.37908000000000003,1.0
000401,2019,3,3,0,0,0,1316,0.002279635258358662,0.002279635258358662,0.0,1.0,0.0,,24.82976120678434,0.5251719905778601,0.073786,0.118594,0.255163,0.902603,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.3,1.0
000401,2020,5,5,0,0,0,1245,0.004016064257028112,0.004016064257028112,0.0,1.0,0.0,-0.138742,24.799909650669523,0.4546082515975442,0.086625,0.028186,0.406775,0.803934,3.2188758248682006,2.4849066497880004,0.3333333333333333,0.0,0.3,1.0
000401,2021,6,6,0,0,0,1422,0.004219409282700422,0.004219409282700422,0.0,1.0,0.0,-0.119435,24.823102560491783,0.4401043407545996,0.070119,0.024181,0.516039,0.961054,3.258096538021482,2.3978952727983707,0.36363636363636365,0.0,0.475329,1.0
000401,2022,14,14,0,0,0,1457,0.009608785175017159,0.009608785175017159,0.0,1.0,0.0,-0.249164,24.85070533729087,0.4743069762646524,0.022998,-0.049368,0.429069,0.899332,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.443397,1.0
000401,2023,11,11,0,0,0,1331,0.008264462809917356,0.008264462809917356,0.0,1.0,0.0,-0.205346,24.816322963382266,0.4893975550248758,-0.028669,-0.182624,0.365533,0.867787,3.332204510175204,2.4849066497880004,0.4166666666666667,0.0,0.443397,1.0
000402,2019,1,0,1,0,0,1284,0.000778816199376947,0.0,0.000778816199376947,0.0,1.0,,25.810799675077188,0.7593606962061107,0.026541,0.184082,0.217667,0.909225,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.311385,1.0
000403,2019,3,3,0,0,0,1235,0.00242914979757085,0.00242914979757085,0.0,1.0,0.0,,20.96357493029408,0.3696308040793679,0.121823,0.064911,0.25211,7.266071,3.1780538303479458,1.9459101490553132,0.42857142857142855,0.0,0.274859,0.0
000403,2020,7,5,0,0,2,1293,0.005413766434648105,0.003866976024748647,0.0,0.7142857142857143,0.0,1.115211,21.225626032368595,0.4149240258804845,0.124943,0.14665,0.155504,9.823595,3.2188758248682006,2.0794415416798357,0.375,0.0,0.273061,0.0
000403,2021,11,7,1,2,1,1581,0.006957621758380772,0.004427577482605946,0.0006325110689437065,0.6363636363636364,0.09090909090909091,-0.262368,22.681640547660432,0.10723604744334278,0.089316,0.877954,1.378131,2.467429,3.258096538021482,2.5649493574615367,0.38461538461538464,0.0,0.183464,0.0
000403,2022,4,4,0,0,0,1251,0.00319744204636291,0.00319744204636291,0.0,1.0,0.0,-0.186015,22.800495492429814,0.14045999188055378,0.077994,0.219834,1.042699,2.011469,3.295836866004329,2.5649493574615367,0.38461538461538464,0.0,0.183598,0.0
000403,2023,2,1,0,1,0,1194,0.001675041876046901,0.0008375209380234506,0.0,0.5,0.0,0.20036,22.87856527500915,0.14003983916670537,0.073615,-0.031792,1.548783,2.263258,3.332204510175204,2.8903717578961645,0.3793103448275862,0.0,0.209758,1.0
000404,2019,35,24,2,9,0,1143,0.03062117235345582,0.02099737532808399,0.001749781277340333,0.6857142857142857,0.05714285714285714,,23.050391502972424,0.584173729980001,0.009833,0.076132,0.481671,0.852719,3.1780538303479458,2.302585092994046,0.3,0.0,0.306029,1.0
000404,2020,35,22,1,12,0,1145,0.03056768558951965,0.01921397379912664,0.0008733624454148472,0.6285714285714286,0.02857142857142857,0.288608,23.115542047993227,0.5962690080266209,0.017152,0.090078,0.377767,0.919028,3.2188758248682006,2.3978952727983707,0.2727272727272727,0.0,0.306029,1.0
000404,2021,33,19,0,13,1,1161,0.02842377260981912,0.01636520241171404,0.0,0.5757575757575758,0.0,-0.055227,23.185626742167226,0.606310624649798,0.025556,0.262707,0.51357,0.88457,3.258096538021482,2.5649493574615367,0.38461538461538464,0.0,0.306029,1.0
000404,2022,34,20,1,13,0,1189,0.02859545836837679,0.01682085786375105,0.0008410428931875525,0.5882352941176471,0.02941176470588235,0.196162,23.25484918572553,0.61147814793704,0.034353,-0.007847,0.49406,0.913836,3.295836866004329,2.302585092994046,0.4,0.0,0.306029,1.0
000404,2023,23,15,0,8,0,1275,0.01803921568627451,0.01176470588235294,0.0,0.6521739130434783,0.0,0.115385,23.35533731749321,0.6264133172023588,0.040125,-0.015767,0.556786,0.921548,3.332204510175204,2.302585092994046,0.3,0.0,0.306029,1.0
000407,2019,1,0,0,1,0,917,0.00109051254089422,0.0,0.0,0.0,0.0,,22.596499907624782,0.5526420909306566,0.031532,0.143822,0.181981,1.0338,3.1780538303479458,2.302585092994046,0.4,0.0,0.099861,0.0
000407,2020,2,0,0,2,0,846,0.002364066193853428,0.0,0.0,0.0,0.0,0.203652,22.63317714144554,0.5703211966520635,0.03252,-0.140591,0.141402,1.123631,3.2188758248682006,2.302585092994046,0.4,0.0,0.099861,0.0
000407,2021,2,1,0,1,0,948,0.002109704641350211,0.001054852320675105,0.0,0.5,0.0,0.049412,22.67458177650354,0.5706594562641014,0.015797,-0.010604,0.123414,1.125249,3.258096538021482,2.772588722239781,0.375,0.0,0.221601,0.0
000407,2022,1,0,0,1,0,946,0.00105708245243129,0.0,0.0,0.0,0.0,-0.125,22.691494463448652,0.5675435383133671,0.025658,0.021467,0.104351,1.040706,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.221601,0.0
000407,2023,2,1,0,1,0,902,0.002217294900221729,0.001108647450110865,0.0,0.5,0.0,-0.054545,22.66288205695485,0.5323677265276262,0.030237,0.006872,0.182659,0.990418,3.332204510175204,2.1972245773362196,0.3333333333333333,0.0,0.221601,0.0
000408,2020,2,0,0,2,0,1434,0.001394700139470014,0.0,0.0,0.0,0.0,0.085366,,,,,,,,,,,,
000408,2022,1,0,0,1,0,2090,0.0004784688995215311,0.0,0.0,0.0,0.0,-0.320293,23.328652616280944,0.1043667154371606,0.2384,1.261891,2.011765,3.136431,3.295836866004329,2.5649493574615367,0.38461538461538464,0.0,0.256364,0.0
000408,2023,2,2,0,0,0,2035,0.0009828009828009828,0.0009828009828009828,0.0,1.0,0.0,0.043512,23.36884361658991,0.07389762951031564,0.182303,-0.362244,1.694949,2.915873,3.332204510175204,2.1972245773362196,0.3333333333333333,0.0,0.22879000000000002,0.0
000409,2019,1,0,0,1,0,1203,0.0008312551953449709,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
000409,2020,17,12,2,3,0,1270,0.01338582677165354,0.009448818897637795,0.001574803149606299,0.7058823529411765,0.1176470588235294,-0.155602,,,,,,,,,,,,
000409,2021,31,26,2,2,1,1210,0.0256198347107438,0.02148760330578512,0.001652892561983471,0.8387096774193549,0.06451612903225806,0.633907,20.905040202700317,0.499621859695781,0.031782,-0.482465,0.202389,2.85185,3.258096538021482,2.3978952727983707,0.2727272727272727,0.0,0.167061,1.0
000409,2022,84,76,0,7,1,1557,0.05394990366088632,0.04881181759794476,0.0,0.9047619047619048,0.0,-0.03609,21.630924140707073,0.3396556058149542,0.033253,1.146919,0.994345,1.674037,3.295836866004329,2.4849066497880004,0.4166666666666667,0.0,0.359278,1.0
000409,2023,95,82,3,8,2,1515,0.0627062706270627,0.05412541254125412,0.00198019801980198,0.8631578947368421,0.03157894736842105,0.444618,21.69323423059039,0.33518181440814027,0.044369,0.046157,0.963846,2.062454,3.332204510175204,2.5649493574615367,0.38461538461538464,0.0,0.359278,1.0
000410,2019,17,14,0,3,0,1309,0.01298701298701299,0.0106951871657754,0.0,0.8235294117647058,0.0,,,,,,,,,,,,,
000410,2020,14,12,1,1,0,1103,0.01269265639165911,0.01087941976427924,0.0009066183136899365,0.8571428571428571,0.07142857142857142,-0.45815,,,,,,,,,,,,
000410,2021,6,5,0,1,0,1008,0.005952380952380952,0.00496031746031746,0.0,0.8333333333333334,0.0,0.365854,,,,,,,,,,,,
000410,2022,10,8,0,1,1,1222,0.008183306055646482,0.006546644844517185,0.0,0.8,0.0,0.115079,,,,,,,,,,,,
000410,2023,8,7,0,1,0,1166,0.00686106346483705,0.006003430531732418,0.0,0.875,0.0,0.234875,21.87729395443102,0.6884033990118545,0.008614,-0.101112,0.237269,4.425224,3.332204510175204,2.0794415416798357,0.375,0.0,0.42898899999999995,1.0
000411,2019,6,3,0,3,0,1227,0.004889975550122249,0.002444987775061125,0.0,0.5,0.0,,23.09998013393021,0.7240804539803932,0.034174,0.200505,0.175735,1.004493,3.1780538303479458,2.3978952727983707,0.2727272727272727,0.0,0.249,1.0
000411,2020,7,3,1,3,0,1152,0.006076388888888889,0.002604166666666667,0.0008680555555555555,0.4285714285714285,0.1428571428571428,0.597453,23.14365792838973,0.7150424645197748,0.031137,0.016555,0.210564,1.119822,3.2188758248682006,2.6390573296152584,0.42857142857142855,0.0,0.249,1.0
000411,2021,5,2,0,3,0,1241,0.0040290088638195,0.0016116035455278,0.0,0.4,0.0,-0.240196,23.228410845830798,0.7129043711372826,0.03372,0.068888,0.221321,1.015138,3.258096538021482,2.5649493574615367,0.46153846153846156,0.0,0.242725,1.0
000411,2022,9,8,0,1,0,1281,0.00702576112412178,0.00624512099921936,0.0,0.8888888888888888,0.0,-0.039291,23.30073858215565,0.7050251186042551,0.036406,0.14546,0.071004,0.977683,3.295836866004329,2.3978952727983707,0.36363636363636365,0.0,0.240345,1.0
000411,2023,9,8,0,1,0,1284,0.007009345794392523,0.006230529595015576,0.0,0.8888888888888888,0.0,-0.020225,23.355791658348704,0.6562488212659089,0.043494,0.046796,0.160178,1.047429,3.332204510175204,2.3978952727983707,0.36363636363636365,0.0,0.288738,1.0
000415,2019,21,0,0,21,0,1852,0.0113390928725702,0.0,0.0,0.0,0.0,,26.305021356998136,0.7944672778296468,0.012054,-0.060255,0.228149,0.932873,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.303149,0.0
000415,2020,17,1,0,16,0,1795,0.00947075208913649,0.0005571030640668524,0.0,0.05882352941176471,0.0,-0.368421,26.24557549452718,0.8339281875759292,-0.033332,-0.293407,0.463006,0.938769,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.28015999999999996,0.0
